type,n,k,q,s,Average visited nodes,Variance
relaxed,3000,2,15,2,12.6,0.506667
relaxed,3000,2,20,1,190.55,3823.75
relaxed,3000,2,20,2,12.35,1.4275
relaxed,3000,2,25,1,168.36,4656.79
relaxed,3000,2,25,2,12.08,2.3136
relaxed,3000,2,30,1,260.5,20850.5
relaxed,3000,2,30,2,12.8667,3.31556
relaxed,3000,2,35,1,198.457,5580.82
relaxed,3000,2,35,2,11.4,0.982857
relaxed,3000,2,50,1,246.12,24697.1
relaxed,3000,2,50,2,12.64,5.1504
relaxed,3000,2,100,1,196.55,6372.83
relaxed,3000,2,100,2,12.7,6.03
relaxed,3000,2,200,1,197.61,6803.05
relaxed,3000,2,200,2,12.175,4.22437
relaxed,3000,3,10,1,470.6,5906.44
relaxed,3000,3,10,2,112.6,1465.84
relaxed,3000,3,10,3,12.8,0.56
relaxed,3000,3,15,1,691.067,34580.7
relaxed,3000,3,15,2,102,834
relaxed,3000,3,15,3,12.1333,1.44889
relaxed,3000,3,20,1,376.6,41694.7
relaxed,3000,3,20,2,76.8,1024.86
relaxed,3000,3,20,3,12.45,1.8475
relaxed,3000,3,25,1,528.92,47206.6
relaxed,3000,3,25,2,76.8,1233.92
relaxed,3000,3,25,3,11.2,0.88
relaxed,3000,3,30,1,488.267,79712.7
relaxed,3000,3,30,2,79.7667,1179.98
relaxed,3000,3,30,3,11.7,1.61
relaxed,3000,3,35,1,596.657,65600.1
relaxed,3000,3,35,2,84.2857,1062.2
relaxed,3000,3,35,3,11.3143,1.9298
relaxed,3000,3,50,1,570.44,34376.9
relaxed,3000,3,50,2,76.4,2727.92
relaxed,3000,3,50,3,11.62,1.3556
relaxed,3000,3,100,1,549.66,56198.4
relaxed,3000,3,100,2,72.07,2563.03
relaxed,3000,3,100,3,11.57,1.2451
relaxed,3000,3,200,1,617.72,104947
relaxed,3000,3,200,2,86.04,1711.25
relaxed,3000,3,200,3,12.81,3.1739
relaxed,3000,5,10,1,1034.8,295034
relaxed,3000,5,10,2,283,16381.6
relaxed,3000,5,10,3,114.1,3041.29
relaxed,3000,5,10,4,30.8,656.76
relaxed,3000,5,10,5,12,1.2
relaxed,3000,5,15,1,1118.47,128007
relaxed,3000,5,15,2,447,20280.3
relaxed,3000,5,15,3,118,6500
relaxed,3000,5,15,4,36.4667,231.982
relaxed,3000,5,15,5,12.6,2.50667
relaxed,3000,5,20,1,1145.7,96453.3
relaxed,3000,5,20,2,397.05,20281.4
relaxed,3000,5,20,3,116.7,2972.71
relaxed,3000,5,20,4,37.5,507.55
relaxed,3000,5,20,5,11.45,1.9475
relaxed,3000,5,25,1,945.12,189499
relaxed,3000,5,25,2,441.56,55388.5
relaxed,3000,5,25,3,135.92,6499.51
relaxed,3000,5,25,4,37.48,632.25
relaxed,3000,5,25,5,11.84,1.3344
relaxed,3000,5,30,1,1079.93,68427.7
relaxed,3000,5,30,2,409.833,43632.3
relaxed,3000,5,30,3,119.2,5193.16
relaxed,3000,5,30,4,27.4,292.107
relaxed,3000,5,30,5,11.9333,1.12889
relaxed,3000,5,35,1,1218.77,52735.9
relaxed,3000,5,35,2,259.743,15669.6
relaxed,3000,5,35,3,133.571,6500.53
relaxed,3000,5,35,4,36.6,441.954
relaxed,3000,5,35,5,11.4571,0.819592
relaxed,3000,5,50,1,1137.68,110282
relaxed,3000,5,50,2,362.08,28637
relaxed,3000,5,50,3,108.06,4309.26
relaxed,3000,5,50,4,36.28,652.842
relaxed,3000,5,50,5,11.44,1.4464
relaxed,3000,5,100,1,1182.68,131308
relaxed,3000,5,100,2,365.38,47436.4
relaxed,3000,5,100,3,96.42,3001.58
relaxed,3000,5,100,4,37.46,418.408
relaxed,3000,5,100,5,11.63,1.0131
relaxed,3000,5,200,1,1116.44,100460
relaxed,3000,5,200,2,396.655,33398.1
relaxed,3000,5,200,3,104.01,2796.84
relaxed,3000,5,200,4,36.205,374.703
relaxed,3000,5,200,5,11.495,1.28997
relaxed,3000,7,10,1,1485.9,224015
relaxed,3000,7,10,2,695.2,76277.8
relaxed,3000,7,10,3,356.4,19871.4
relaxed,3000,7,10,4,130.4,3728.44
relaxed,3000,7,10,5,77.3,1893.81
relaxed,3000,7,15,1,1442.2,121180
relaxed,3000,7,15,2,754.933,57213.9
relaxed,3000,7,15,3,324.267,18254.7
relaxed,3000,7,15,4,123.133,6034.92
relaxed,3000,7,15,5,68.8,361.227
relaxed,3000,7,20,1,1501.3,139124
relaxed,3000,7,20,2,685.65,22384.7
relaxed,3000,7,20,3,289.2,21998.3
relaxed,3000,7,20,4,135.15,7061.93
relaxed,3000,7,20,5,55.6,1121.24
relaxed,3000,7,25,1,1370.52,314216
relaxed,3000,7,25,2,859.96,76300.4
relaxed,3000,7,25,3,273.04,25099.4
relaxed,3000,7,25,4,133.84,2300.13
relaxed,3000,7,25,5,53.48,952.01
relaxed,3000,7,30,1,1471.07,128952
relaxed,3000,7,30,2,796.467,64126.9
relaxed,3000,7,30,3,298.333,17995.2
relaxed,3000,7,30,4,115.167,6644.47
relaxed,3000,7,30,5,49.2333,511.246
relaxed,3000,7,35,1,1338.26,206328
relaxed,3000,7,35,2,773.886,94869.3
relaxed,3000,7,35,3,349.086,30443.6
relaxed,3000,7,35,4,180.143,11038.5
relaxed,3000,7,35,5,54.0286,786.885
relaxed,3000,7,50,1,1375.36,111847
relaxed,3000,7,50,2,636.1,83236.1
relaxed,3000,7,50,3,331.04,26641.8
relaxed,3000,7,50,4,127.78,5057.45
relaxed,3000,7,50,5,66.74,1267.87
relaxed,3000,7,100,1,1542.38,121575
relaxed,3000,7,100,2,655.61,104107
relaxed,3000,7,100,3,339.21,31710.7
relaxed,3000,7,100,4,123.88,4744.33
relaxed,3000,7,100,5,51.68,1070.24
relaxed,3000,7,200,1,1406.38,179979
relaxed,3000,7,200,2,678.34,78161.5
relaxed,3000,7,200,3,265.51,21605
relaxed,3000,7,200,4,137.075,5173.32
relaxed,3000,7,200,5,53.31,725.354
relaxed,3000,10,10,1,1962.1,119898
relaxed,3000,10,10,2,1118.5,122310
relaxed,3000,10,10,3,751.7,66600.6
relaxed,3000,10,10,4,353,20766
relaxed,3000,10,10,5,226.8,1998.56
relaxed,3000,10,15,1,1828.07,163744
relaxed,3000,10,15,2,1018.73,113896
relaxed,3000,10,15,3,695.6,24473.2
relaxed,3000,10,15,4,351.4,30451.7
relaxed,3000,10,15,5,142.067,8537.66
relaxed,3000,10,20,1,1581.15,240908
relaxed,3000,10,20,2,1066.4,89746.1
relaxed,3000,10,20,3,676.4,80753.9
relaxed,3000,10,20,4,375.65,22819.5
relaxed,3000,10,20,5,184.25,12941.9
relaxed,3000,10,25,1,1717.56,248784
relaxed,3000,10,25,2,1041.12,55767
relaxed,3000,10,25,3,621.28,79465.9
relaxed,3000,10,25,4,373.44,24262.4
relaxed,3000,10,25,5,201.24,15435.3
relaxed,3000,10,30,1,1674.93,227035
relaxed,3000,10,30,2,1035.07,117887
relaxed,3000,10,30,3,594.2,33922.8
relaxed,3000,10,30,4,378.267,41962.9
relaxed,3000,10,30,5,179.833,7837.21
relaxed,3000,10,35,1,1670.37,350365
relaxed,3000,10,35,2,1130.34,118790
relaxed,3000,10,35,3,667.2,65437
relaxed,3000,10,35,4,341.229,22518.2
relaxed,3000,10,35,5,186.314,14766.2
relaxed,3000,10,50,1,1769.82,193677
relaxed,3000,10,50,2,1113.6,93284.3
relaxed,3000,10,50,3,563.98,57199.9
relaxed,3000,10,50,4,380.62,51845.4
relaxed,3000,10,50,5,213.64,13536.7
relaxed,3000,10,100,1,1738.82,210630
relaxed,3000,10,100,2,1145.59,133575
relaxed,3000,10,100,3,647.18,72271.3
relaxed,3000,10,100,4,392.24,41814.2
relaxed,3000,10,100,5,238.89,19964.5
relaxed,3000,10,200,1,1889.56,140520
relaxed,3000,10,200,2,1060.69,130360
relaxed,3000,10,200,3,630.19,69394.4
relaxed,3000,10,200,4,354.015,27167.7
relaxed,3000,10,200,5,190.85,13430.1
relaxed,3000,15,10,1,2200,111765
relaxed,3000,15,10,2,1219.8,281452
relaxed,3000,15,10,3,784.8,87301.8
relaxed,3000,15,10,4,933,41552.8
relaxed,3000,15,10,5,548.8,40140.8
relaxed,3000,15,15,1,2201.13,92981.8
relaxed,3000,15,15,2,1492.67,120883
relaxed,3000,15,15,3,968.667,125171
relaxed,3000,15,15,4,693.467,48701.6
relaxed,3000,15,15,5,604.133,42407.6
relaxed,3000,15,20,1,2237.2,194157
relaxed,3000,15,20,2,1492.65,316163
relaxed,3000,15,20,3,1071.1,128510
relaxed,3000,15,20,4,804.85,96927.8
relaxed,3000,15,20,5,504.4,59868.4
relaxed,3000,15,25,1,2240.84,94674.9
relaxed,3000,15,25,2,1588.12,221822
relaxed,3000,15,25,3,1195.44,135295
relaxed,3000,15,25,4,976,57508.2
relaxed,3000,15,25,5,581.48,38270.2
relaxed,3000,15,30,1,2109.33,197783
relaxed,3000,15,30,2,1435.23,139238
relaxed,3000,15,30,3,1149.83,110153
relaxed,3000,15,30,4,759.067,77695.1
relaxed,3000,15,30,5,644.433,51338.4
relaxed,3000,15,35,1,2245.23,86249.4
relaxed,3000,15,35,2,1447.74,121282
relaxed,3000,15,35,3,1137.29,94983.3
relaxed,3000,15,35,4,759.029,73982.4
relaxed,3000,15,35,5,509.971,72013.3
relaxed,3000,15,50,1,2172.84,149846
relaxed,3000,15,50,2,1634.76,200181
relaxed,3000,15,50,3,1148.94,160950
relaxed,3000,15,50,4,815.54,120079
relaxed,3000,15,50,5,542.1,90468
relaxed,3000,15,100,1,2197.41,138732
relaxed,3000,15,100,2,1598.79,172356
relaxed,3000,15,100,3,1113.19,159999
relaxed,3000,15,100,4,688.35,86764.9
relaxed,3000,15,100,5,532.34,33882.7
relaxed,3000,15,200,1,2132.25,111663
relaxed,3000,15,200,2,1522.38,193975
relaxed,3000,15,200,3,1110.74,172049
relaxed,3000,15,200,4,784.18,108959
relaxed,3000,15,200,5,587.64,68489.4
relaxed,3000,20,10,1,2362.3,136591
relaxed,3000,20,10,2,1823,60284.4
relaxed,3000,20,10,3,1366.4,45476.8
relaxed,3000,20,10,4,1191.7,85989.4
relaxed,3000,20,10,5,890.1,88059.1
relaxed,3000,20,15,1,2349.8,167680
relaxed,3000,20,15,2,1686.67,102574
relaxed,3000,20,15,3,1302.73,155801
relaxed,3000,20,15,4,957.533,83054.1
relaxed,3000,20,15,5,775.6,62135.8
relaxed,3000,20,20,1,2217.25,162517
relaxed,3000,20,20,2,1908.9,133741
relaxed,3000,20,20,3,1461.3,75036.6
relaxed,3000,20,20,4,1222.65,97145.3
relaxed,3000,20,20,5,800.15,159335
relaxed,3000,20,25,1,2396.8,94322.9
relaxed,3000,20,25,2,1904.92,104391
relaxed,3000,20,25,3,1438.24,178558
relaxed,3000,20,25,4,1017.96,77081.9
relaxed,3000,20,25,5,979.28,107366
relaxed,3000,20,30,1,2318.43,72921.2
relaxed,3000,20,30,2,1797.33,153438
relaxed,3000,20,30,3,1387.7,168426
relaxed,3000,20,30,4,1187.9,120390
relaxed,3000,20,30,5,803.933,71300.8
relaxed,3000,20,35,1,2378.6,82482
relaxed,3000,20,35,2,1793.26,158474
relaxed,3000,20,35,3,1359.69,217348
relaxed,3000,20,35,4,997.743,149509
relaxed,3000,20,35,5,736.686,92059.5
relaxed,3000,20,50,1,2434.6,99065.8
relaxed,3000,20,50,2,1765.58,129939
relaxed,3000,20,50,3,1340.3,176273
relaxed,3000,20,50,4,1051.08,178342
relaxed,3000,20,50,5,798.78,108364
relaxed,3000,20,100,1,2320.97,133864
relaxed,3000,20,100,2,1754.21,176158
relaxed,3000,20,100,3,1471.52,100485
relaxed,3000,20,100,4,1066.68,106773
relaxed,3000,20,100,5,868.32,86591.4
relaxed,3000,20,200,1,2292.54,273862
relaxed,3000,20,200,2,1825.06,159695
relaxed,3000,20,200,3,1403.43,126220
relaxed,3000,20,200,4,1112.59,147800
relaxed,3000,20,200,5,795.07,98075.5
relaxed,3000,25,10,1,2396.6,179820
relaxed,3000,25,10,2,1781.3,185939
relaxed,3000,25,10,3,1579.7,81749
relaxed,3000,25,10,4,1306.4,117539
relaxed,3000,25,10,5,1016.5,47651.1
relaxed,3000,25,15,1,2483.4,91920.8
relaxed,3000,25,15,2,1957.73,274592
relaxed,3000,25,15,3,1332.2,223341
relaxed,3000,25,15,4,1188.87,156198
relaxed,3000,25,15,5,989,224318
relaxed,3000,25,20,1,2468.2,168577
relaxed,3000,25,20,2,2026.9,147004
relaxed,3000,25,20,3,1744.5,215514
relaxed,3000,25,20,4,1276.75,125897
relaxed,3000,25,20,5,1081.85,162110
relaxed,3000,25,25,1,2397.88,132547
relaxed,3000,25,25,2,2100.12,132548
relaxed,3000,25,25,3,1513.28,185561
relaxed,3000,25,25,4,1442.24,126235
relaxed,3000,25,25,5,1152.88,105119
relaxed,3000,25,30,1,2467.17,105197
relaxed,3000,25,30,2,1844,153791
relaxed,3000,25,30,3,1634.87,174221
relaxed,3000,25,30,4,1379.83,142257
relaxed,3000,25,30,5,1096.63,94397.6
relaxed,3000,25,35,1,2486.49,58325.2
relaxed,3000,25,35,2,2135.8,136032
relaxed,3000,25,35,3,1561.86,139783
relaxed,3000,25,35,4,1373.8,168303
relaxed,3000,25,35,5,1088.11,108385
relaxed,3000,25,50,1,2426.14,170608
relaxed,3000,25,50,2,1938.58,161132
relaxed,3000,25,50,3,1595.44,231013
relaxed,3000,25,50,4,1441.54,117559
relaxed,3000,25,50,5,1130.38,96115.4
relaxed,3000,25,100,1,2465.66,86210.2
relaxed,3000,25,100,2,1997.06,204452
relaxed,3000,25,100,3,1653.91,134548
relaxed,3000,25,100,4,1335.32,131542
relaxed,3000,25,100,5,1073.64,112338
relaxed,3000,25,200,1,2475.26,90471.9
relaxed,3000,25,200,2,2028.32,168405
relaxed,3000,25,200,3,1590.56,116849
relaxed,3000,25,200,4,1316.22,157821
relaxed,3000,25,200,5,1075.38,114496
relaxed,5000,2,10,1,356.9,93512.7
relaxed,5000,2,10,2,13.9,12.09
relaxed,5000,2,15,1,263.733,12141.9
relaxed,5000,2,15,2,12.4,3.44
relaxed,5000,2,20,1,282.85,13741.8
relaxed,5000,2,20,2,12.75,1.9875
relaxed,5000,2,25,1,319,49976.1
relaxed,5000,2,25,2,13.44,3.6064
relaxed,5000,2,30,1,268.1,39826.9
relaxed,5000,2,30,2,12.9,3.62333
relaxed,5000,2,35,1,279.229,12545.7
relaxed,5000,2,35,2,13.5714,2.6449
relaxed,5000,2,50,1,245.76,14915.7
relaxed,5000,2,50,2,12.82,4.7476
relaxed,5000,2,100,1,284.53,23557.3
relaxed,5000,2,100,2,13.18,2.5876
relaxed,5000,2,200,1,356.255,21683.8
relaxed,5000,2,200,2,13.53,2.9591
relaxed,5000,3,10,1,693.1,103761
relaxed,5000,3,10,2,81.5,3548.65
relaxed,5000,3,10,3,11.9,2.89
relaxed,5000,3,15,1,848.267,91355.8
relaxed,5000,3,15,2,97.8667,1438.38
relaxed,5000,3,15,3,13.2,1.36
relaxed,5000,3,20,1,781.35,173182
relaxed,5000,3,20,2,88.75,447.087
relaxed,5000,3,20,3,12.7,1.71
relaxed,5000,3,25,1,740.76,44039.4
relaxed,5000,3,25,2,104,1214.96
relaxed,5000,3,25,3,12.68,1.7376
relaxed,5000,3,30,1,759.033,95009.6
relaxed,5000,3,30,2,104.6,2689.64
relaxed,5000,3,30,3,13.3,2.41
relaxed,5000,3,35,1,675.343,42388.2
relaxed,5000,3,35,2,99.8286,1516.14
relaxed,5000,3,35,3,12.6571,3.42531
relaxed,5000,3,50,1,965.5,128588
relaxed,5000,3,50,2,84.76,2400.54
relaxed,5000,3,50,3,13.98,7.5396
relaxed,5000,3,100,1,745.91,87526.7
relaxed,5000,3,100,2,86.07,2633.69
relaxed,5000,3,100,3,12.58,2.3836
relaxed,5000,3,200,1,725.415,75365
relaxed,5000,3,200,2,138.795,3057.57
relaxed,5000,3,200,3,12.285,3.02378
relaxed,5000,5,10,1,1498.9,903454
relaxed,5000,5,10,2,780.1,45791.7
relaxed,5000,5,10,3,146.2,4983.76
relaxed,5000,5,10,4,36.5,478.65
relaxed,5000,5,10,5,12.4,3.04
relaxed,5000,5,15,1,1553.33,545624
relaxed,5000,5,15,2,600.733,83357.3
relaxed,5000,5,15,3,139.867,9913.98
relaxed,5000,5,15,4,33.6667,319.556
relaxed,5000,5,15,5,12.4667,2.91556
relaxed,5000,5,20,1,1574.8,370214
relaxed,5000,5,20,2,459.55,69052.2
relaxed,5000,5,20,3,152.6,12721.9
relaxed,5000,5,20,4,46.9,696.69
relaxed,5000,5,20,5,12.3,1.51
relaxed,5000,5,25,1,1776.96,710201
relaxed,5000,5,25,2,587.52,59437.8
relaxed,5000,5,25,3,139.92,9344.39
relaxed,5000,5,25,4,58.84,1656.69
relaxed,5000,5,25,5,12.84,3.3344
relaxed,5000,5,30,1,1752,144484
relaxed,5000,5,30,2,563.533,44055.1
relaxed,5000,5,30,3,196.8,17307.1
relaxed,5000,5,30,4,44.9333,583.662
relaxed,5000,5,30,5,12.9333,2.06222
relaxed,5000,5,35,1,1521.97,317393
relaxed,5000,5,35,2,509,68986.5
relaxed,5000,5,35,3,169.314,17597.3
relaxed,5000,5,35,4,49.4571,569.62
relaxed,5000,5,35,5,12.3714,2.34776
relaxed,5000,5,50,1,1855.5,182830
relaxed,5000,5,50,2,589.9,25407
relaxed,5000,5,50,3,99.02,5635.18
relaxed,5000,5,50,4,35.88,471.826
relaxed,5000,5,50,5,12.46,1.0484
relaxed,5000,5,100,1,1509.04,315379
relaxed,5000,5,100,2,553.17,46192.6
relaxed,5000,5,100,3,151.22,4682.59
relaxed,5000,5,100,4,51.78,1301.71
relaxed,5000,5,100,5,12.39,1.6379
relaxed,5000,5,200,1,1669.68,263920
relaxed,5000,5,200,2,486.93,68671.3
relaxed,5000,5,200,3,141.73,3301.69
relaxed,5000,5,200,4,45.42,1063.6
relaxed,5000,5,200,5,13.395,1.64897
relaxed,5000,7,10,1,2359.9,108325
relaxed,5000,7,10,2,1031.1,198082
relaxed,5000,7,10,3,412.7,48094.6
relaxed,5000,7,10,4,172.6,12544.2
relaxed,5000,7,10,5,74.7,732.81
relaxed,5000,7,15,1,2303.2,386444
relaxed,5000,7,15,2,1185.87,146424
relaxed,5000,7,15,3,512.467,52569.2
relaxed,5000,7,15,4,143.6,5694.37
relaxed,5000,7,15,5,62.1333,762.249
relaxed,5000,7,20,1,2541.5,404594
relaxed,5000,7,20,2,1080.35,91352.6
relaxed,5000,7,20,3,437.75,23892.3
relaxed,5000,7,20,4,186.95,13854.9
relaxed,5000,7,20,5,60.8,1031.76
relaxed,5000,7,25,1,2343.68,249020
relaxed,5000,7,25,2,1009.12,124363
relaxed,5000,7,25,3,433.72,58491.6
relaxed,5000,7,25,4,178.84,5258.77
relaxed,5000,7,25,5,72.84,2331.09
relaxed,5000,7,30,1,2450.9,550188
relaxed,5000,7,30,2,888.067,207439
relaxed,5000,7,30,3,495.9,33154
relaxed,5000,7,30,4,183,13120.6
relaxed,5000,7,30,5,72.0667,1201.8
relaxed,5000,7,35,1,2439.97,425239
relaxed,5000,7,35,2,1002.8,156810
relaxed,5000,7,35,3,333,38976.3
relaxed,5000,7,35,4,169.171,10800.9
relaxed,5000,7,35,5,73.6,1368.7
relaxed,5000,7,50,1,2344.26,666370
relaxed,5000,7,50,2,1193.08,181338
relaxed,5000,7,50,3,402.18,60839.5
relaxed,5000,7,50,4,129.7,5980.01
relaxed,5000,7,50,5,67.56,1262.17
relaxed,5000,7,100,1,2249.81,294637
relaxed,5000,7,100,2,1050.84,135787
relaxed,5000,7,100,3,428.37,51034.4
relaxed,5000,7,100,4,183.45,6588.13
relaxed,5000,7,100,5,64.14,1206.8
relaxed,5000,7,200,1,2402.59,227042
relaxed,5000,7,200,2,1106.11,124897
relaxed,5000,7,200,3,461.76,38912.7
relaxed,5000,7,200,4,168.795,6668.15
relaxed,5000,7,200,5,64.995,2946.64
relaxed,5000,10,10,1,3012.7,177627
relaxed,5000,10,10,2,1582.6,70666.2
relaxed,5000,10,10,3,1023.8,137478
relaxed,5000,10,10,4,568.7,59046.6
relaxed,5000,10,10,5,248.1,11046.9
relaxed,5000,10,15,1,3446.47,268599
relaxed,5000,10,15,2,1925.47,148574
relaxed,5000,10,15,3,1033.47,178750
relaxed,5000,10,15,4,453.6,26071.3
relaxed,5000,10,15,5,251.667,18226.6
relaxed,5000,10,20,1,3011.65,531767
relaxed,5000,10,20,2,1581.3,343115
relaxed,5000,10,20,3,1011.3,110077
relaxed,5000,10,20,4,577.8,43989.1
relaxed,5000,10,20,5,288.4,27641.9
relaxed,5000,10,25,1,2830.12,500546
relaxed,5000,10,25,2,1687.84,188537
relaxed,5000,10,25,3,1025.28,179994
relaxed,5000,10,25,4,407.2,52015.4
relaxed,5000,10,25,5,202.2,26845.8
relaxed,5000,10,30,1,2830.9,797464
relaxed,5000,10,30,2,1815.43,286803
relaxed,5000,10,30,3,962.367,123245
relaxed,5000,10,30,4,513.067,36184.1
relaxed,5000,10,30,5,270.4,32418.2
relaxed,5000,10,35,1,2964.74,422850
relaxed,5000,10,35,2,1695.09,301174
relaxed,5000,10,35,3,947.543,185661
relaxed,5000,10,35,4,562.771,80049.5
relaxed,5000,10,35,5,275.429,12061.5
relaxed,5000,10,50,1,2875.6,618031
relaxed,5000,10,50,2,1663.3,242177
relaxed,5000,10,50,3,897.82,88238.7
relaxed,5000,10,50,4,521.92,49774.8
relaxed,5000,10,50,5,315.34,25442.3
relaxed,5000,10,100,1,3115.85,377812
relaxed,5000,10,100,2,1670.95,258790
relaxed,5000,10,100,3,1001.74,127501
relaxed,5000,10,100,4,493.13,44097.5
relaxed,5000,10,100,5,303.63,19074.8
relaxed,5000,10,200,1,2878.16,522424
relaxed,5000,10,200,2,1645.57,464157
relaxed,5000,10,200,3,963.145,104980
relaxed,5000,10,200,4,456.275,65272.7
relaxed,5000,10,200,5,307.665,24807.3
relaxed,5000,15,10,1,3155.7,690281
relaxed,5000,15,10,2,2257.9,472620
relaxed,5000,15,10,3,1580.1,409515
relaxed,5000,15,10,4,1015.6,111590
relaxed,5000,15,10,5,928.6,103106
relaxed,5000,15,15,1,3476.93,525521
relaxed,5000,15,15,2,2549.73,459567
relaxed,5000,15,15,3,1633.4,341613
relaxed,5000,15,15,4,1033.27,154253
relaxed,5000,15,15,5,728.933,98436.2
relaxed,5000,15,20,1,3617.55,319116
relaxed,5000,15,20,2,2327.9,345610
relaxed,5000,15,20,3,1642.9,211702
relaxed,5000,15,20,4,1139.2,252405
relaxed,5000,15,20,5,720.4,79910.5
relaxed,5000,15,25,1,3611,309574
relaxed,5000,15,25,2,2495.8,542819
relaxed,5000,15,25,3,1728.28,222920
relaxed,5000,15,25,4,1120.52,294228
relaxed,5000,15,25,5,897.92,139606
relaxed,5000,15,30,1,3523,299429
relaxed,5000,15,30,2,2473.5,311473
relaxed,5000,15,30,3,1798.7,358625
relaxed,5000,15,30,4,1177.4,259453
relaxed,5000,15,30,5,721.133,79208.1
relaxed,5000,15,35,1,3576.63,431733
relaxed,5000,15,35,2,2590.77,451053
relaxed,5000,15,35,3,1625.09,276277
relaxed,5000,15,35,4,1043,202472
relaxed,5000,15,35,5,800.343,67313.9
relaxed,5000,15,50,1,3533.02,464733
relaxed,5000,15,50,2,2535.56,403720
relaxed,5000,15,50,3,1688.36,333480
relaxed,5000,15,50,4,1183.5,309791
relaxed,5000,15,50,5,753.52,171429
relaxed,5000,15,100,1,3471.37,503073
relaxed,5000,15,100,2,2460.29,403434
relaxed,5000,15,100,3,1664.55,291122
relaxed,5000,15,100,4,1224.74,228517
relaxed,5000,15,100,5,793.61,122951
relaxed,5000,15,200,1,3562.64,363645
relaxed,5000,15,200,2,2373.86,338114
relaxed,5000,15,200,3,1619.03,260378
relaxed,5000,15,200,4,1125.15,191382
relaxed,5000,15,200,5,769.745,115382
relaxed,5000,20,10,1,3439.2,848768
relaxed,5000,20,10,2,2659.8,686771
relaxed,5000,20,10,3,2219.5,508279
relaxed,5000,20,10,4,1389.7,400080
relaxed,5000,20,10,5,1161.1,163914
relaxed,5000,20,15,1,3831.87,132662
relaxed,5000,20,15,2,2826.8,656288
relaxed,5000,20,15,3,2308.27,270000
relaxed,5000,20,15,4,1688.27,249820
relaxed,5000,20,15,5,1194.33,100331
relaxed,5000,20,20,1,3877.65,163432
relaxed,5000,20,20,2,2750.5,462946
relaxed,5000,20,20,3,2047.5,446774
relaxed,5000,20,20,4,1565.4,234824
relaxed,5000,20,20,5,1323.7,249040
relaxed,5000,20,25,1,3922.68,403367
relaxed,5000,20,25,2,2710.96,715551
relaxed,5000,20,25,3,2108.36,348497
relaxed,5000,20,25,4,1821.8,435655
relaxed,5000,20,25,5,1220.52,204997
relaxed,5000,20,30,1,4021.83,101348
relaxed,5000,20,30,2,2916.97,297742
relaxed,5000,20,30,3,2276.3,496903
relaxed,5000,20,30,4,1712.1,169362
relaxed,5000,20,30,5,1190.47,169997
relaxed,5000,20,35,1,3998.4,100804
relaxed,5000,20,35,2,2877.43,388205
relaxed,5000,20,35,3,2371,446212
relaxed,5000,20,35,4,1684.69,311354
relaxed,5000,20,35,5,1270.97,215758
relaxed,5000,20,50,1,3746.62,391136
relaxed,5000,20,50,2,2906.64,474192
relaxed,5000,20,50,3,2303.56,364005
relaxed,5000,20,50,4,1577.72,403840
relaxed,5000,20,50,5,1400.44,158304
relaxed,5000,20,100,1,3906.43,179471
relaxed,5000,20,100,2,2861.63,520736
relaxed,5000,20,100,3,2135.23,375600
relaxed,5000,20,100,4,1702.96,429880
relaxed,5000,20,100,5,1317.76,247664
relaxed,5000,20,200,1,3739.89,601565
relaxed,5000,20,200,2,2947.82,417789
relaxed,5000,20,200,3,2285.03,404726
relaxed,5000,20,200,4,1659.98,352255
relaxed,5000,20,200,5,1180.12,277065
relaxed,5000,25,10,1,4102,168375
relaxed,5000,25,10,2,3484.5,314418
relaxed,5000,25,10,3,2865.6,368030
relaxed,5000,25,10,4,1986.6,212585
relaxed,5000,25,10,5,1672.7,494501
relaxed,5000,25,15,1,3982.27,222802
relaxed,5000,25,15,2,3345.6,246113
relaxed,5000,25,15,3,2032.53,506649
relaxed,5000,25,15,4,2295.33,155427
relaxed,5000,25,15,5,1715.27,318459
relaxed,5000,25,20,1,4117.05,369696
relaxed,5000,25,20,2,3330.25,336830
relaxed,5000,25,20,3,2573.75,266416
relaxed,5000,25,20,4,2120.9,195591
relaxed,5000,25,20,5,1532.2,286499
relaxed,5000,25,25,1,3920.4,259975
relaxed,5000,25,25,2,3325.16,365218
relaxed,5000,25,25,3,2399.32,460854
relaxed,5000,25,25,4,1845.8,318114
relaxed,5000,25,25,5,1578.92,396287
relaxed,5000,25,30,1,3864.43,454692
relaxed,5000,25,30,2,3253.03,522051
relaxed,5000,25,30,3,2512.97,608782
relaxed,5000,25,30,4,2193.8,272984
relaxed,5000,25,30,5,1702.87,244077
relaxed,5000,25,35,1,4138.63,386758
relaxed,5000,25,35,2,3419.77,284531
relaxed,5000,25,35,3,2557.49,500933
relaxed,5000,25,35,4,2257.03,220664
relaxed,5000,25,35,5,1477.86,258893
relaxed,5000,25,50,1,4139.34,204670
relaxed,5000,25,50,2,3236.28,482422
relaxed,5000,25,50,3,2728.26,391350
relaxed,5000,25,50,4,2069.06,430562
relaxed,5000,25,50,5,1591.06,286575
relaxed,5000,25,100,1,4026.17,275821
relaxed,5000,25,100,2,3266,505924
relaxed,5000,25,100,3,2657.14,483939
relaxed,5000,25,100,4,2126.13,356276
relaxed,5000,25,100,5,1738.82,311702
relaxed,5000,25,200,1,4087.54,277906
relaxed,5000,25,200,2,3214.27,436814
